company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
"Computer Vision, Cloud-Native Services, Web/Mobil Development, AI Agent (n8n)",gokhan@a2innowave.com,,Ankara,A2InnoWave Yazılım Bilişim ve Danışmanlık Hizmetleri A.Ş.,(+90) 505 589 9199,https://a2innowave.com/
"Elektro-Mekanik Sistemler, Makina Tasarımı ve Üretimi, Mekanik Test Sistemleri Tasarımı ve Üretimi, Akustik Ölçüm Sistemleri Tasarımı ve Üretimi, Analiz-Simülasyon
Test-Ölçüm-Doğrulama",ekoc@bias.com.tr,,Ankara,Bias Mühendislik Ltd. Şti.,0 (216) 474 5701,www.bias.com.tr
"Yazılım, Eğitim, UI/UX Geliştirme, Test Otomasyonu",info@brewww.com,,Ankara,Brew Interactive,0 212 351 5220,www.brewww.com
"Uyku Teknolojileri, Sağlık Teknolojileri, Yazılım, Ar-Ge, Ürün Geliştirme",info@biorest.com.tr,,Ankara,BioRest Uyku ve Sağlık Teknolojileri Anonim Şirketi,(0538) 611 06 23,https://www.biorest.com.tr
"Bilişim, İş Süreçleri, Yazılım, İş Süreçleri Analizi ve Modelleme, Yazılım Altyapısı ve Büyüklük Ölçümü, Ontoloji Geliştirme, Yazılım Süreç İyileştirme",info@bg.com.tr,,Ankara,Bilgi Grubu Yazılım Araştırma Eğitim ve Danışmanlık Ltd. Şti.,+90 (232) 503 93 72,www.bg.com.tr
Eğitim Yazılımları,muhasebe@bilsa.com.tr,,Ankara,BİLSA Bilgisayar Yazılım A.Ş.,0 (232) 4644733,www.bilsa.com.tr
"Test ve Ölçüm Sistemleri Yazılım ve Donanımı, Titreşim ve Akustik Sistem ve Analizleri, Sensör Uygulamaları",info@bissistem.com,,Ankara,BiS Sistem Entegrasyon Elektronik Bilişim Hizmetleri Tic. Ltd.,(232) 502 00 55,www.bissistem.com
"Kimya Mühendisliği, Çevre Mühendisliği, Biyopoliol Sentezi, Katalitik Malzeme Sentezi",azimearikaya@gmail.com,,Ankara,Biools Araştırma Geliştirme Mühendislik ve Danışmanlık A.Ş.,(+90) 538 725 33 03,www.biools.com
"IoT Hardware, IoT Software, Data Driven Management, and Healthcare Services",info@bordatech.com,,Ankara,Borda Teknoloji,212 276 3147,www.bordatech.com
"Özel Yazılım Geliştirme, Endüstriyel Veri Toplama ve Veri Analizi, No-code Platform ile Süreç Tasarımı, Danışmanlık ve Bakım",bayramyagci@bytdigital.com.tr,,Ankara,BYT Digital Teknoloji Sanayi ve Ticaret A.Ş.,,www.bytdigital.com.tr
"Bulur ERP Sistemleri, MRP, Endüstri 4.0, Üretim",ozgur.yildirim@caseerp.com,,Ankara,Case Bilgi Teknolojileri San. ve Tic. A.Ş.,(541) 646 14 89,www.caseerp.com
"Bilgisayar Grafiği,Sanal Gerçeklik, Oyun, Animasyon, Yazılım",info@cavevfx.com,,Ankara,Cave Animasyon Yazilim ve Bilişim Teknolojileri A.Ş.,,www.cavevfx.com
"Görüntü işleme, Akıllı Ulaşım Sistemleri, Araç üzeri gömülü sistemler, Trafik Mühendisliği",tolga@connectedwise.com,,Ankara,Connected Wise,(0232) 7506830,www.connectedwise.com
"Gömülü ve Gerçek Zamamlı Sistemler, Coğrafi Bilgi Sistemleri, Aviyonik Yazılımlar, Emniyet Kritik Sistemler, Test ve Entegrasyon Yazılımları",selmanduatepe@cstech.com.tr,,Ankara,CsTech Bilişim Ltd. Şti,542 671 37 32,www.cstech.com.tr
"Computerized Maintenance Management System, Enterprise Asset Management System, Bilgisayarlı Bakım Yönetim Sistemleri, Kurumsal Demirbaş Yönetim Sistemleri,",info@davon.com.tr,,Ankara,Davon Bilişim Teknolojileri Sanayi ve Ticaret Anonim Şirketi,(0232) 765 90 30,https://davon.health/
"İlaç takip sistemi, ilaç karar destek sistemleri, ecza deposu otomasyonları",info@datastil.com,,Ankara,Datastil Teknoloji Çözümleri Bilişim Sanayi ve Ticaret Ltd.,0850 255 13 06,www.datastil.com
"Yazılım, Ticaret Yazılımları, ERP, Özel Yazılımlar, Bilişim Teknolojileri",baharo@dbisoft.com,,Ankara,DBI Yazılım Teknolojileri Araştırma Geliştirme Pazarlama San. Tic. A.Ş.,,www.dbisoft.com
"Teknoloji, Lojistik, Depolama, Gıda",info@depodone.com,,Ankara,Depodone Teknoloji ve Lojistık A.Ş,(+90 232 ) 229 00 92,www.depodone.com
"Presentation Creation & Delivery, Digital Marketing",noyan@decktopus.com,,Ankara,Decktopus Yazılım Anonim Şirketi,,www.decktopus.com
"Telekomünikasyon, Finansal Servisler, Dijital Dönüşüm, Teknolojik Danışmanlık, Sistem Entegrasyonu",onur.kunt@teamdefinex.com,,Ankara,DefineX Danışmanlık A.Ş.,0 (501) 103 2387,www.teamdefinex.com/
"Telecommunications, Web applications, Java, Spring, Jasperreports C, C++, SMS, SS7, GSM, High availability, No-SQL databases",bora.erbas@gmail.com,,Ankara,DEPAR Teknoloji Yazılım Bilgisayar İletişim Mühendislik Eğitim San. Ve Tic. Ltd. Şti.,5332525019,www.departeknoloji.com.tr/
"Boya ve Kaplama Katkıları, Silikon Reçineler, Su Bazlı Poliüretan Sistemler",egokmen@dengekimya.com,,Ankara,Denge Kimya ve Tekstil Sanayi Tic. A.Ş.,(533) 157 54 78,www.densurf.com
"Mobil Uygulamalar, Web Uygulamaları, Web Servisleri",Tolgahan.Oysal@deltasmart.tech,,Ankara,DELTA Akıllı Teknolojiler A.Ş.,232 502 47 49,www.pincident.app
Oyun Geliştirme,info@digitoygames.com,,Ankara,Digitoy Interaktif Teknolojileri Bilişim Yazılım Tic. Ltd. Şti.,+90 (232) 465 26 40,www.digitoygames.com
"Dijital Pazarlama, Yapay Zeka, Özelleştirilmiş Büyük Dil Modelleri, Düğün Planlama, E-ticaret",bilgi@dugunbuketi.com,,Ankara,DüğünBuketi.com,232 332 27 61,dugunbuketi.com
"E-devlet Uygulamaları, Finansal Analizler,",engin@qdestek.com,,Ankara,Q Destek Yazılım Ve Danışmanlık A.Ş,(232) 502 06 73,www.qdestek.com
"Üretim, Lojistik, Enerji, Sağlık, Kamu, Ar-Ge ve İnovasyon Yönetimi, RFID Sistemleri, Kamu Yönetimi Sistemleri, Görsel İçerik Yönetimi Sistemleri, Üretim ve Süreç Optimizasyonu",egesistem@egesistem.com.tr,,Ankara,Ege Sistem Bilgi İşlem Sistemleri Yazılım ve Danışmanlık Hizmetleri Sanayi ve Ticaret Ltd. Şti.,+90 (232) 463 66 46,www.egesistem.com.tr
"Yazılım, Bilişim, Klinik Karar Destek Sistemleri (CDSS), Nesnelerin İnterneti (IoT), Yapay Zeka (AI)",info@emodayazilim.com,,Ankara,Emoda Yazılım ve Danışmanlık San. Tic. LTD. ŞTİ.,+90 (232) 502 47 87,www.emodayazilim.com
"Gayrimenkul, Dijitalleştirme, Tokenizasyon, Blokzincir, Yazılım,",iletisim@emlaklira.com,,Ankara,Emlaklira Gayrimenkul Teknolojileri A.Ş.,2325025645,www.emlaklira.com
"Yazılım Geliştirme, Dijital Dönüşüm, Coğrafi Bilgi Sistemleri, Enerji, Yenilenebilir Enerji, Yapay Zeka Algoritmaları",kirli.kivanc@gmail.com,,Ankara,Enerjeet Yazılım Teknolojileri A.Ş.,(545) 619 83 81,www.enerjeet.com
"Enerji, Elektronik, Elektrik, Kimya, İleri Malzemeler, Enerji, Malzeme Bilimi, Fotonik, Optik",emresari83@gmail.com,,Ankara,Esinotek Enerji Ar-Ge Mühendislik Eğitim Hizmetleri Sanayi ve Ticaret Anonimm Şirketi,+90 50 536 782 77,www.esinotek.com
"Dijital Dönüşüm ve Uygulama Geliştirme, Kurumsal Mimari, Bulut Dönüşümü, BT Danışmanlığı, Teknoloji Eğitimleri ve AR-GE",info@eteration.com,,Ankara,Eteration Bilişim Çözümleri A.Ş,(+90) (212) 328 08 25,https://www.eteration.com/tr
"CRM ,Sosyal Medya ,Entegrasyon",aysenur.polat@etiya.com,,Ankara,Etiya Bilgi Teknolojileri,+90 (232) 765 90 80,http://www.etiya.com
"Information Technology and Services, Contact Centers, Software Development and Implementation",ertug.er@eutek.com.tr,,Ankara,EuTek Business Solutions,+90 553 463 9373,www.eutek.com.tr
"Titanyum Hidoksiapatit Kaplaması, Vücut içi kemikler ve dental implantların kaplanması, Metal ve alaşımların İthalatı ve İhracatı,",mehmet.cingi@erametalurji.com.tr,,Ankara,Era Metalurji A.Ş.,532 265 33 05,https://www.erametalurji.com.tr/
"Mobil Uygulama Geliştirme, Web Uygulama Geliştirme, Dijital Tarım Çözümleri, Büyük Veri Analizi, Makine Öğrenmesi",info@farmolog.com,,Ankara,Farmolog Dijital Tarım Teknolojileri A.Ş.,(0232) 5206438,farmolog.com
"ADAS/AD, Systems Engineering, Connected Mobility, SW & E/E Integration, Functional Safety & Cyber Security, SW & E/E Platforms, Infotainment, FEV Vehicle, Vehicle Architecture , Body in White HVAC, Production, Chassis & Platform Integration, Exterior / Interior, Vehicle Performance, FEV Propulsion, E-Mobility System,  Controls and Calibration, Battery, EDU & Transmission, E-Drive Components, Motor, Hybrid & Fuel Cell Powertrains",fev-turkey@fev.com,,Ankara,FEV Türkiye,+90 212 276 06 86,https://www.fev.com/en/location-turkey/
"Moleküler Biyoloji, Genetik Mühendisliği, Biyoinformatik",info@fermescent.com,,Ankara,Fermescent Biyoteknoloji Genetik Mühendisliği Araştırma ve Geliştirme A.Ş,(554) 920 43 68,www.fermescent.com
"Fiber Takviyeli Kompozit Malzemeler, Filament Sarma Yöntemi, Yüksek Basınçlı Tanklar, Yapısal Analiz, Hesaplamalı Akışkanlar Dinamiği",info@filamentechnology.com,,Ankara,Filament Technology,(+90) 555 187 90 06,https://www.filamentechnology.com/
"Biyofarmasötik İlaçlar, Media (Besiyeri) Geliştirme, Proses Geliştirme, Eğitim",cerdem@florabio.com.tr,,Ankara,Florabio Teknoloji Sanayi A.Ş,+90 (232) 502 33 21,www.florabio.com.tr
"Yazılım, Yapay Zeka, Satış Süreçleri Otomasyonu",erdem@flowla.com,,Ankara,Flowla Teknoloji A.Ş.,(0532) 680 52 52,https://www.flowla.com/
"Yenilenebilir Enerji, Rüzgar Enerjisi",info@fuenerji.com,,Ankara,FU Enerji Sanayi ve Ticaret Limited Şirketi,0232 683 57 55,https://fuenerji.com/
"Öğrenci Bilgi Sistemleri, Akademik Bilgi Sistemleri, Üniversite Otomasyonları, Web Tabanlı Yazılımlar, İş Zekası Uygulamaları, Yapay Zeka Uygulamaları",turkay.palanci@3faktoriyel.com,,Ankara,3Faktöriyel Arge ve Yazılım Ltd. Şti.,+90 (232) 335 18 84,www.3faktoriyel.com
"E-beam,  Laser Lithography",info@genisys-as.com,,Ankara,GENISYS Bilgi Teknolojileri Sanayi ve Ticaret Anonim Şirketi,+90 5443758380,www.genisys-gmbh.com
"Genetik, Moleküler Genetik, Moleküler Mikrobiyoloji, Ar-Ge, Kanser Genetiği",info@genometri.com.tr,,Ankara,Genometri Biyoteknoloji Ar-Ge ve Dan. Hiz. Ltd. Şti.,(232) 503 41 74,www.genometri.com.tr
"Denizcilik, Mekanik, Elektronik, Yazılım",ugur.sara@gatemarine.com,,Ankara,GM Denizcilik Kurtarma ve Sualtı Hiz. San. ve Tic. Ltd. Şti.,0 (232) 503 68 34,www.gatemarine.com
"İş süreçleri yazılımları, Dijitalleşme, Müşteri İlişkileri Yönetimi, Üretim ve lojistik yönetimi, Pazarlama ve marka yönetimi",haluk.soyuer@go2innovate.com,,Ankara,Go2innovate Bilgi Teknolojileri Ltd.Şti.,531 781 69 81,www.go2innovate.com
"Gerçek zamanlı veri toplama sistemleri, Wireless sensör ağları, Hardware tasarımı (dijital)",,,Ankara,HBS Solutions Bilgisayar ve Yazılım Sistemleri San. ve Tic. Ltd. Şti.,0 232 765 9252,www.hbssolutions.net
"Giyilebilir Teknolojiler, Sağlık Teknolojileri, Biyoteknoloji, Gömülü Sistem ve Tasarım, Yapay Zeka",kadirfurkancozar@hrequine.com,,Ankara,Healthy Race Yazılım Sanayi ve Ticaret Anonim Şirketi,0553 0822806,www.hrdevices.com
"Çocuk Sağlığı, Medikal Cihaz Üretimi, Mobil Uygulama Geliştirilmesi, Elektronik Devreler",info@hekimanne.com.tr,,Ankara,Hekimanne Sağlık Danışmanlığı Yazılım Medikal Malzemeler San. ve Tic. A.Ş.,850 2420781,www.hekimanne.com.tr
"Big Data, SRM, CRM, Call Center",haluk@hhitllc.com,,Ankara,HHIT Ar-Ge,+90 (232) 502 18 80,www.hhitllp.com
"App Development, App Publishing, Artificial Intelligence",hello@hubx.co,,Ankara,HubX Software Company,0543 800 71 29,hubx.co/
"Döner fırınlar, Yakıt tasarrufu, Borofen, Grafen, hBN",info@hititengineering.com,,Ankara,Hitit Güneş Enerjisi San ve Tic. A.Ş.,(0554) 541 60 24,www.hititengineering.com
"Hareket ve Kontrol Teknolojileri, Elektromekanik, Robotik ve Mekatronik Sistemler, Hidrolik ve Hidromekanik Sistemler,Fabrika Otomasyonu, Gemi ve Denizcilik Teknolojileri",info@hktm.com.tr,,Ankara,Hidropar Hareket Kontrol Teknolojileri Merkezi Sanayi ve Ticaret Anonim Şirketi,0232 4444580,www.hktm.com.tr
"Deniz Suyundan Tuz Üretimi (Salt Production), Deniz Suyu Mineral Kazanımı (Seawater Mining), Su ve Deniz Suyu Arıtımı (Water Treatment and Desalination Plants), Sıfır Sıvı Deşarjı - ZLD ""Zero Liquid Discharge""",ersan.ozdemir@hyrec.com,,Ankara,Hyrec Su ve Enerji Teknolojileri A.Ş.,(232) 274 45 65,www.hyrec.com
"Telekonümükasyon, Enerji, Yazılım Geliştirme, Network, Çağrı Merkezi, Bilgi Teknolojileri (IT)",info@itsbilisim.com,,Ankara,ITS Bilişim ve Enerji Hiz.Ltd. Şti.,+90 (232) 765 91 50,www.itsbilisim.com
"Akıllı Kart İşletim Sistemi ve Uygulamaları, çip, modül ve işletim sistemi lisanslama,	akıllı kart yazılım ve geliştirme araçları geliştirme",tkislal@iccore.tech,,Ankara,ICCORE Technologies Akıllı Kart Sistemleri A.Ş.,0 (533) 3255051,www.iccore.tech
"Malzeme Teknolojileri, Kompozit Malzemeler, Malzeme Test ve Analiz Hizmetleri, Savunma Sanayi",info@innoma.com.tr,,Ankara,İnnoma İnovatif Malzeme Teknolojileri San. Tic. Ltd. Şti.,+90 (232) 765 9291,www.innoma.com.tr
"Yazılım Geliştirme, Dijital Satış ve Teklif Otomasyonu, Isıtma, Soğutma, Havalandırma, Sistem Tasarımı Hesaplamaları",meltemkocak@insolvatech.com,,Ankara,İnsolva Yazılım ve Teknoloji Anonim Şirketi,(090) 554 627 65 29,www.insolvatech.com
"Endüstriyel Starter Kültürler, Probiyotikler, Prebiyotikler, Fonksiyonel Gıdalar ve Biyoürünler, Enzimler, Peptitler",harsasebnem@gmail.com,,Ankara,İnoshe Biyoteknolojik Ürünler Gıda Araştırma Geliştirme Danışmanlık San.Tic. A.Ş.,(532) 768 73 72,www.inoshe.com
"Elektrokimyasal Teknolojiler, Nanoteknoloji, Enerji, Kimya, Malzeme Mühendisliği",info@iongenics.com,,Ankara,Iongenics Elektrokimyasal Teknolojiler Ar-Ge Sanayi Ticaret Mühendislik Danışmanlık A.Ş.,,www.iongenics.com
"Savunma, Kimya, Makine, Malzeme,Jeotermal",ahmet.ulas@atmosfertto.com,,Ankara,İZTEK İzmir Teknoloji Sanayi ve Ticaret A.Ş.,+90 (232) 5020018,www.atmosfertto.com
"Web Formları, Mobil Formlar, Ar-Ge, Mühendislik",bilgi@jotform.com,,Ankara,JotForm Yazılım A.Ş.,+90 (232) 765 93 83,www.jotform.com
"Biyokütle Enerjisi, Petrokimyasal Süreçler, Katalizör Geliştirme, Fonksiyonel Malzeme Üretimi, Biyokimyasal Üretimi",info@katrenapro.com,,Ankara,Katrena Enerji Teknolojileri Müh. San. ve Tic. A.Ş.,05358929013,www.katrenapro.com
"Sistem, Veri Tabanı, Network, Web Sayfası, Yazılımların Kodlanması",,,Ankara,J Meta Oyun Metaverse ve Teknoloji A.Ş.,,jmeta.games/
"Yazılım,No-Code SaaS Uygulama Geliştirme, Dijital Dönüşüm",info@kodsuz.io,,Ankara,Kodsuz Teknoloji Anonim Şirketi,,www.kodsuz.io
Yazılım,kiva@kivacrm.com,,Ankara,Kiva Teknoloji Limited Şirketi,+90 (216) 4051634,www.kivacrm.com
"Doğal Dil İşleme, Görüntü İşleme, Örüntü Tanıma, Yazılım, Arşiv Sayısallaştırma, Mobil Uygulamalar",iletisim@lacitek.com,,Ankara,LaciTek Bilişim A.Ş,0 850 346 5228,www.lacitek.com
"iOS uygulama geliştirme, Yapay zeka modelleri, Mobil uygulama geliştirme, Mobil uygulama geliştirme",ozgursahin@limbicapps.com,,Ankara,Limbic Apps Yazılım Limited Şirketi,,limbicapps.com/
Ölçeklenebilir internet teknolojileri,,,Ankara,Linovi Bilişim A.Ş.,(0538) 636 86 06,www.linovi.com
"Perakende, Makina ve Otomotiv, Yedek Parça, Dağıtım, Ambalaj, Çimento-Cam-Çelik, ERP, CRM, İş Analitiği, e-Business / e-Dönüşüm, İnsan Kaynakları",zeynep.taner@logo.com.tr,,Ankara,Logo Yazılım San ve Tic A.Ş.,+90 (232) 765 91 99,www.logo.com.tr
"Web based business applications ,Mobile applications ,Ecommerce applications",info@mantiksal.com,,Ankara,Mantıksal Teknoloji Yazılım San. ve Tic. A.Ş.,,www.mantiksal.com
"Software, Robotics, Electronics",info@mlbnova.com,,Ankara,Mlbnova Teknoloji ve İnovasyon LTD. ŞTİ.,(232) 504 59 29,mlbnova.com
"UAV/Drones, Artificial Intelligence, Computer Vision, Autonomy/Robotics,Edge & Cloud Computing",info@meshine.tech,,Ankara,Meshine Sürü Teknolojileri A.Ş.,0536 976 73 20,www.meshine.tech
"Kamu İnşaat, Hizmet, Muhasebe Finansman, Pazarlama, Web Tasarım, Web Yazılım, Web Reklam, Mobil Uygulama, Dijital Pazarlama",proje@medanis.com.tr,,Ankara,Medanis Bilişim A.Ş.,+90 (232) 444 56 98,www.medanis.com.tr
"Robotik, Özel Tasarım Elektromekanik Sistemler, Özel Makine İmalatı, Test Sistemleri, Mikrodalga",info@metltd.net,,Ankara,MET İleri Teknoloji Sist. Müh. İma. İth. ve İhr. Tic. Ltd. Sti,+90 (232) 502 00 31,www.metltd.net
"İnşaat Mühendisliği, Mühendislik Yazılımları, Yapısal Çelik",bilgi@mkayazilim.com.tr,,Ankara,MKA Yazılım ve Mühendislik Hizmetleri Tic. Ltd. Şti.,+90 (232)  765 91 51,www.mkayazilim.com.tr
"Proses Modelleme ve Optimizasyonu, Cevher Zenginleştirme (Liç, Flotasyon, Separasyon vs.), Tane Teknolojileri, Asit Maden/Kaya Drenajı, Atık Yönetimi",b.ozdemir@minpro.com.tr,,Ankara,MİNPRO Araştırma Geliştirme Danışmanlık Yazılım İthalat İhracat San. Tic. Ltd. Şti.,+90 (232) 765 90 25,www.minpro.com.tr
"Yayıncılık, Endüstriyel Otomasyon, Mobil Kontrol Sİstemleri, Her türlü mobil uygulamaların geliştirilmesi,Web uygulamalarının geliştirilmesi, İş süreçleri yazılımları, Endüstriyel otomasyon ve uzaktan kontrol sistemleri",contact@monovi.com.tr,,Ankara,Monovi Bilgi Teknolojileri Yayıncılık San. Tic. A.Ş,+90 (232) 502 56 45,www.monovi.com.tr
"Denizcilik, Bilişim, Eğitim, Danışmanlık, Proje Yönetimi,",ecoban@maritimetrainer.com,,Ankara,MTR Bilişim Eğitim ve Danışmanlık Ltd. Şti.,+90 (232) 502 02 84,www.maritimetrainer.com/
"Süt Ürünleri, Probiyotik Gıdalar, Doğal kişisel ve renkli kozmetik",e.yilmazpekcaliskan@gmail.com,,Ankara,Naturarge Gıda Ürünleri Kozmetik Sanayi ve Ticaret Limited Şirketi,0 554 770 8406,www.naturarge.com
"Kurumsal Web Siteleri,  Web tabanlı yazılımlar,  UI/UX Geliştirme, SEO- Arama Motoru Optimizasyonu, Sosyal Medya Yönetimi, Grafik Tasarım ve Dijital Pazarlama",info@netport.com.tr,,Ankara,Netport Global A.Ş.,+90 (232)  483 79 34,www.netport.com.tr
"Kimya, Katot Aktif Maddeleri",info@nicat.co,,Ankara,Nicat Batarya Teknolojileri Kimyasalları Üretim Yapay Zeka Yazılım Bilişim Arge Sanayi ve Ticaret A.Ş.,0506 112 54 25,www.nicat.co
"Karar Destek Sistemleri, Yapay Zeka, Mikroservis mimarisi, Siber güvenlik, Görüntü işleme",info@microdestek.com,,Ankara,MicroDestek,(0850) 8880035,www.microdestek.com.tr
"Dijital Uyku ve Horlama 3D Apareyler, Dijital Bruksizm ve Diş Sıkma 3D Apareyler, Dijital 3D Ortognatik Cerrahi Planlama, Dijital Aligner Sistemleri, Dijital Dental Tasarım ve Üretim",orthodigi@gmail.com,,Ankara,Orthodigi Sağlık Teknolojileri Sanyi ve Ticaret Ltd.Şti.,0541 696 58 10,orthodigi.com/
"Doldurulabilir Batarya Teknolojileri, Bilgisayar ile Görme Tanıma Modelleme Yazılımları",gulcanocali@ocali.com.tr,,Ankara,Ocalı Yazılım Donanım Bilişim  Teknolojileri Ür. San. Ve Tic. A.Ş,(232) 765 91 97,www.ocali.com.tr
"Petrokimya, Aluminyum, Gıda, Madeni Yağ, Her Türlü karmaşık veri analizi gerektiren sektör, Analitik Kimya, Kemometrik yazılım Geliştirme ve Modelleme	Moleküler Spektroskopi İstatisiksel Deneysel Tasarım ve Optimizasyon, Gıdan Petrokimyaya pek çok alanda süreç optimizasyonu",durmusozdemir@iyte.edu.tr,,Ankara,OBA Kemometrik Yazılım Eğitim ve Danışmanlık Hizmetleri,+90 505 255 81 01,www.obakemometri.com
"Optik Tasarım, Aydınlatma Sistemleri, Otomotiv Aydınlatma, Savunma Sanayi, Optik Dilatometre",info@optonom.com.tr,,Ankara,Optonom Bilimsel Ölçüm Araçları Sanayi ve Ticaret Ltd. Şti.,0 232 239 1670,www.optonom.com.tr
"Batarya Simülatörleri, Miliohmmetreler, Yük Hücresi Şartlandırıcıları, Sabit Akım Devreleri",panmetrondevices@gmail.com,,Ankara,PanMETRON,(0534) 2119035,panmetrondevices.com
"Büyük Veri, Veri Madenciliği, Yapay Zeka, Mobilite Algoritmaları, Bulut Bilişim, Mobilite Yönetimi, Kentsel Planlama, Trafik Modelleme, Mobilite Simülasyonları, Yük Hareketliliği, Yazılım Geliştirme, Mobil Uygulama Geliştirme, Akıllı Ulaşım Sistemleri (ITS), Trafik Güvenliği ve Toplu Taşıma Sistemleri, Yük Hareketliliği, Yazılım Geliştirme, Mobil Uygulama Geliştirme, Akıllı Ulaşım Sistemleri (ITS), Trafik Güvenliği ve Toplu Taşıma Sistemleri,",tugce.isik@paraboly.com,,Ankara,Parabol Yazılım Elektronik Danışmanlık Eğitim San. Ve Tic. Ltd. Şti.,(0 312 ) 210 01 65,paraboly.com/
"Yazılım, Ağ ve Ağ Güvenliği, Siber Güvenlik, Telekomünikasyon, Network & Network Security, Cyber Security Unix, Kernel Programming, Frontend Developing",ik@parta.com.tr,,Ankara,Parta Bilgi Teknolojileri Yazılım ve Danışmanlık Ltd.Şti.,+90 (232) 290 88 11,www.parta.com.tr
"Computer Vision, AI, Machine Learning, Quality Control Systems, OHS Systems",info@pragmatech.com.tr,,Ankara,PragmaTech Bilgi Teknolojileri Sanayi ve Ticaret A.Ş.,(232) 683 45 43,https://www.pragmatech.com.tr
"Otomasyon & Kontrol & Haberleşme Sistemleri,Otomasyon Sistemleri Yazılımı, Enerji İletim ve Dağıtım Sistemleri, Uzaktan İzleme ve Kontrol Sistemleri",info@patrion.net,,Ankara,Patrion İleri Teknoloji Sistemleri A.Ş.,(232) 332 22 78,www.patrion.net
"Bitki biyolojisi, Doku kütürü, İn vitro çoğaltım, Islah",plantaeizmir@gmail.com,,Ankara,Plantae İzmir Biyoteknoloji A.Ş.,0530 038 63 28,Plantaeizmir.com.tr
Tasarım,yusuf@pgsel.com   info@PGSlighting.com,,Ankara,PGS Elektronik Tasarım San. ve Tic. Ltd. Şti.,+90 (232) 502 08 74,
"PC & Mobil Oyun Geliştirme, Unity Engine, Unreal Engine, Multiplayer Server Sistemleri",hello@pyrogames.io,,Ankara,Pyro Oyun ve Yazılım Limited Şirketi,,www.pyrogames.io
"Mikro Mobilite, Akıllı Şehirler, Bulut Tabanlı Yazılımlar, Mobil Uygulama Geliştirme, IOT Geliştirme",iletisim@rateltech.com,,Ankara,Rateltech Yazılım A.Ş.,(0850) 532 67 50,www.rateltech.com
"Finansal Teknoloji, Yapay Zeka, Yazılım Geliştirme, Robotik Süreç Otomasyonu",info@pulsefin.tech,,Ankara,Pulse Finansal Teknolojiler ve Danışmanlık A.Ş.,+90 232 332 3675,www.pulsefin.tech
Finans Teknolojileri,devcenter@reaven.tech,,Ankara,Rea Ventures Bilgi Teknolojileri Sanayi ve Ticaret Anonim Şirketi,(850) 307 46 03,www.reaven.tech
"akademik arşiv ve akademik performans izleme (research information systems and academic performance monitoring), son teknolojilerle yazılım geliştirme (software development with advanced technologies), veri analitiği - makine öğrenmesi ve derin öğrenme (data analytics with machine learning and deep learning), federe yazılım sistemleri (federated software systems), blok zincir (blockchain)",info@researchecosystems.com,,Ankara,Research Ecosystems Araştırma Geliştirme Yazılım Sanayi ve Ticaret A.Ş.,(535) 452 89 66,www.researchecosystems.com
