company_area,company_contact_mail,company_desc,company_location,company_name,company_phone,company_website
ODTU TEKNOKENT,,,Ankara,ARF BİLGİ TEKNOLOJİLERİ YAZILIM EĞİTİM VE DANIŞMANLIK HİZMETLERİ TİCARET LİMİTED ŞİRKETİ,,http://www.arf-bt.com
ODTU TEKNOKENT,,,Ankara,ARGEDOR BİLİŞİM TEKNOLOJİLERİ SANAYİ VE TİCARET A.Ş.,,http://www.argedor.com
ODTU TEKNOKENT,,,Ankara,ARGELA YAZILIM VE BİLİŞİM TEKNOLOJİLERİ SANAYİ VE TİCARET A.Ş.-ODTÜ ŞUBESİ,,http://www.argela.com.tr
ODTU TEKNOKENT,,,Ankara,ARGENÇ ELEKTRİK ELEKTRONİK SİSTEMLER YAZILIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.argenc.com.tr
ODTU TEKNOKENT,,,Ankara,ARGOSAİ TEKNOLOJİ ANONİM ŞİRKETİ,,http://www.argosai.com
ODTU TEKNOKENT,,,Ankara,ARLENTUS KONTROL ELEKTRONİK ELEKTRİK BİLG. YAZ. SAN. TİC. A.Ş.,,http://www.arlentus.com
ODTU TEKNOKENT,,,Ankara,Arleon Bilgi İletişim Siber Güvenlik Yazılım Teknolojileri Arge ve Ticaret Limited Şirketi,,http://www.arleon.com.tr
ODTU TEKNOKENT,,,Ankara,ARMAKOM BİLİŞİM TEKNOLOJİLERİ A.Ş.,,http://www.armakom.com
ODTU TEKNOKENT,,,Ankara,ARMON TEKNOLOJİ A.Ş.,,http://www.armongate.com
ODTU TEKNOKENT,,,Ankara,Arpanet Bilişim Teknolojileri Anonim Şirketi,,http://arpanet.com.tr
ODTU TEKNOKENT,,,Ankara,ARTIOX TEKNOLOJİ YAZILIM A.Ş.,,http://www.artiox.com
ODTU TEKNOKENT,,,Ankara,ARVENTO MOBİL SİSTEMLER A.Ş.,,http://www.arvento.com
ODTU TEKNOKENT,,,Ankara,AS BİYOTEKNOLOJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://kybelesgarden.com
ODTU TEKNOKENT,,,Ankara,ASELSAN ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.aselsan.com.tr
ODTU TEKNOKENT,,,Ankara,Asisguard Savunma Sanayi Ticaret A.Ş.,,http://asisguard.com.tr/
ODTU TEKNOKENT,,,Ankara,Aspilsan Enerji Sanayi ve Ticaret AŞ,,http://www.aspilsan.com
ODTU TEKNOKENT,,,Ankara,ATARGET BİLİŞİM EĞİTİM DANIŞMANLIK ARAŞTIRMA GELİŞTİRME MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.atarget.com.tr
ODTU TEKNOKENT,,,Ankara,ATOMBİR ENERJİ TEKNOLOJİLERİ LABORATUVAR KİMYA BİLİŞİM YAZILIM OTOMASYON İLETİŞİM ELEKTRİK ELEKTRONİK LİMİTED ŞİRKETİ,,http://www.atombir.com
ODTU TEKNOKENT,,,Ankara,Atos Bilişim ve Danışmanlık A.Ş.,,http://www.atos.net
ODTU TEKNOKENT,,,Ankara,AURVİS BİLİŞİM YAZILIM DANIŞMANLIK ARAŞTIRMA GELİŞTİRME TİCARET LİMİTED ŞİRKETİ,,http://www.aurvis.com
ODTU TEKNOKENT,,,Ankara,AVCR Bilgi Teknolojileri A.S.,,http://www.pixerylabs.com
ODTU TEKNOKENT,,,Ankara,AVEZ ELEKTRONİK İLETİŞİM EĞİTİM DANIŞMANLIĞI TİCARET ANONİM ŞİRKETİ,,http://www.enocta.com
ODTU TEKNOKENT,,,Ankara,AYDIN YAZILIM VE ELEKTRONİK SANAYİ ANONİM ŞİRKETİ,,http://www.ayesas.com
ODTU TEKNOKENT,,,Ankara,AYYAZILIM ELEKTRONİK BİLGİSAYAR MEDİKAL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.ayyazilim.com.tr
ODTU TEKNOKENT,,,Ankara,BAMA TEKNOLOJİ TIBBİ CİHAZLAR DANIŞMANLIK SAĞLIK BİLİŞİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.bamateknoloji.com
ODTU TEKNOKENT,,,Ankara,BAŞARSOFT BİLGİ TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://www.basarsoft.com.tr
ODTU TEKNOKENT,,,Ankara,BBT BEDEN BEYİN TEKNOLOJİLERİ VE BİLİŞİM A.Ş.,,http://www.bbtbilisim.com.tr
ODTU TEKNOKENT,,,Ankara,BEAM TEKNOLOJİ ANONİM ŞİRKETİ,,http://www.beamteknoloji.com
ODTU TEKNOKENT,,,Ankara,Beefull Enerji Teknolojileri A.Ş.,,http://www.beefull.com
ODTU TEKNOKENT,,,Ankara,Beholder Entertainment Yazılım Oyun Teknolojileri Ticaret Anonim Şirketi,,http://
ODTU TEKNOKENT,,,Ankara,Beren Yazılım Bilişim Tic. San. Ltd. Şti,,http://beren.studio/
ODTU TEKNOKENT,,,Ankara,Bertec Mühendislik Limited Şirketi,,http://www.bertec.com
ODTU TEKNOKENT,,,Ankara,Berzah Games Oyun Sanal Gerçeklik Animasyon Yazılım A.Ş.,,http://www.berzahgames.com
ODTU TEKNOKENT,,,Ankara,BIONOME İNOVASYON VE TEKNOLOJİ LİMİTED ŞİRKETİ,,
ODTU TEKNOKENT,,,Ankara,BİAS MÜHENDİSLİK LİMİTED ŞİRKETİ,,http://www.bias.com.tr
ODTU TEKNOKENT,,,Ankara,Biligoba Teknoloji Ltd. Şti.,,http://www.biligoba.com
ODTU TEKNOKENT,,,Ankara,BİLİMSU MÜHENDİSLİK DANIŞMANLIK YAZILIM HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.bilimsu.com.tr
ODTU TEKNOKENT,,,Ankara,Binalyze Yazılım A.Ş.,,http://binalyze.com
ODTU TEKNOKENT,,,Ankara,BİNOM HİGHEND MÜHENDİSLİK ANONİM ŞİRKETİ,,http://
ODTU TEKNOKENT,,,Ankara,Bionova Biyoteknoloji Anonim Şirketi,,http://www.bionovatech.co
ODTU TEKNOKENT,,,Ankara,BİOSYS BİYOMEDİKAL MÜHENDİSLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.biosys.com.tr
ODTU TEKNOKENT,,,Ankara,BİTES SAVUNMA HAVACILIK VE UZAY TEKNOLOJİLERİ YAZILIM ELEKTRONİK TİCARET A.Ş,,http://www.bites.com.tr
ODTU TEKNOKENT,,,Ankara,BİYOMOD BİYOMEDİKAL MODÜL ÇÖZÜMLERİ BİLİŞİM ELEKTRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.biyomod.com.tr
ODTU TEKNOKENT,,,Ankara,Blok-Z Bilişim Teknolojileri AŞ,,http://www.blok-z.com
ODTU TEKNOKENT,,,Ankara,BREATHALL TASARIM MÜHENDİSLİK YAZILIM BİLİŞİM DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,
ODTU TEKNOKENT,,,Ankara,Bridgewiz Mühendislik İnşaat Yazilim ArGe A.Ş.,,http://www.bridgewiz.com
ODTU TEKNOKENT,,,Ankara,Btech İleri Mühendislik Teknolojileri A.Ş.,,http://www.btech.com.tr/
ODTU TEKNOKENT,,,Ankara,BTS Kurumsal Bilişim Teknolojileri A.Ş.,,http://btsgrp.com/
ODTU TEKNOKENT,,,Ankara,BUGFIX GAMES ENTERTAINMENT TEKNOLOJİ A.Ş.,,http://bugfix.games
ODTU TEKNOKENT,,,Ankara,BÜYÜTECH TEKNOLOJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.buyutech.com.tr
ODTU TEKNOKENT,,,Ankara,CARBON HEALTH TECHNOLOGIES INC MERKEZI AMERIKA BIRLESIK DEVLETLERI ANKARA MERKEZ SUBESI,,http://
ODTU TEKNOKENT,,,Ankara,CATCHY YAZILIM LİMİTED ŞİRKETİ,,http://catchy.games
ODTU TEKNOKENT,,,Ankara,Champy Games Oyun Yazılım ve Pazarlama A.Ş.,,http://www.champygames.com
ODTU TEKNOKENT,,,Ankara,CHEF GAME STUDİO YAZILIM TEKNOLOJİLERİ LİMİTED ŞİRKETİ,,http://www.chef.gs
ODTU TEKNOKENT,,,Ankara,CHEMCODE BİYOTEKNOLOJİ YAZILIM MÜHENDİSLİK  SANAYİ TİCARET ANONİM ŞİRKETİ,,
ODTU TEKNOKENT,,,Ankara,CS TECH BİLİŞİM LTD. ŞTİ,,http://www.cstech.com.tr
ODTU TEKNOKENT,,,Ankara,CY Enerji Limited Şirketi,,http://www.cyenerji.com
ODTU TEKNOKENT,,,Ankara,CYBERTECH AR-GE LİMİTED ŞİRKETİ,,http://cybertech.com.tr
ODTU TEKNOKENT,,,Ankara,CYBERWİSE SİBER GÜVENLİK TİCARET ANONİM ŞİRKETİ,,http://www.cyberwise.com.tr
ODTU TEKNOKENT,,,Ankara,DAKYUZ YAZILIM TİCARET LİMİTED ŞİRKETİ,,http://dakyuz.com
ODTU TEKNOKENT,,,Ankara,Dalak Games Bilişim Teknoloji Tic. Ltd. Şti.,,http://www.dalakgames.com
ODTU TEKNOKENT,,,Ankara,DAMASİSTEM YAZILIM BİLİŞİM EĞİTİM DANIŞMANLIK ARAŞTIRMA GELİŞTİRME VE TİCARET LİMİTED ŞİRKETİ,,http://www.damasistem.com
ODTU TEKNOKENT,,,Ankara,Databoss Bilişim ve Enerji Arge Mühendislik Ticaret Sanayi A.Ş.,,http://www.data-boss.com.tr
ODTU TEKNOKENT,,,Ankara,DDOSIFY YAZILIM TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://ddosify.com
ODTU TEKNOKENT,,,Ankara,DEPLİKE YAZILIM MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://deplike.com
ODTU TEKNOKENT,,,Ankara,DESİSTEK ROBOTİK ELEKTRONİK YAZILIM SANAYİ TİCARET ANONİM ŞİRKETİ,,http://www.desistek.com.tr
ODTU TEKNOKENT,,,Ankara,DETS Dinamik Mühendislik Teknoloji Sistemleri San. Tic. Ltd. Şti,,http://www.dets.com.tr
ODTU TEKNOKENT,,,Ankara,DIVVYDRIVE BİLİŞİM TEKNOLOJİLERİ TİCARET ANONİM ŞİRKETİ,,http://www.divvydrive.com
ODTU TEKNOKENT,,,Ankara,DİA YAZILIM SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://dia.com.tr
ODTU TEKNOKENT,,,Ankara,DİJİTAL İNOVASYON VE YAPI TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://inovasyonofisi.com
ODTU TEKNOKENT,,,Ankara,DORIA Yazılım ARGE LTD STI,,http://www.icycapital.com www.primetrading.com
ODTU TEKNOKENT,,,Ankara,DYİLO MEDİKAL SAĞLIK TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.dyilo.com
ODTU TEKNOKENT,,,Ankara,EARFIT AKUSTİK VE İLERİ TEKNOLOJİLER ANONİM ŞİRKETİ,,http://www.earfit.com.tr
ODTU TEKNOKENT,,,Ankara,Earsis Mühendislik Teknolojileri ve Ar-Ge Çözümleri Ltd. Şti.,,http://earsis.com
ODTU TEKNOKENT,,,Ankara,Easy Clap Yazılım A.Ş.,,http://www.easyclapgames.com
ODTU TEKNOKENT,,,Ankara,EDA TASARIM ANALİZ MÜHENDİSLİK VE BİLGİSAYAR HİZMETLERİ LİMİTED ŞİRKETİ,,http://www.eda-ltd.com.tr
ODTU TEKNOKENT,,,Ankara,EDJUST TEKNOLOJİ ANONİM ŞİRKETİ,,http://www.edjust.me
ODTU TEKNOKENT,,,Ankara,EĞİTOPYA DİJİTAL EĞİTİM TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://www.egitopya.com
ODTU TEKNOKENT,,,Ankara,EKOFLY MÜHENDİSLİK EĞİTİM BİLİŞİM DANIŞMANLIK ARAŞTIRMA GELİŞTİRME TASARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://
ODTU TEKNOKENT,,,Ankara,ELECTRA IC ARGE A.Ş.,,http://www.electraic.com
ODTU TEKNOKENT,,,Ankara,Electravis Mühendislik Danışmanlık Elektrik Elektronik İç ve Dış Ticaret Limited Şirketi,,http://solarvis.co
ODTU TEKNOKENT,,,Ankara,Elevenmore Teknoloji Yazılım Limited Şirketi,,
ODTU TEKNOKENT,,,Ankara,EMEK ARAŞTIRMA GELİŞTİRME DANIŞMANLIK SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.emekarge.com.tr
ODTU TEKNOKENT,,,Ankara,Enetki Savunma Anonim Şirketi,,http://www.enetki.com
ODTU TEKNOKENT,,,Ankara,EnglishCentral Eğitim Teknolojileri Limited Şirketi,,http://www.englishcentral.com
ODTU TEKNOKENT,,,Ankara,ENHENCER YAZILIM A.Ş.,,http://www.enhencer.com
ODTU TEKNOKENT,,,Ankara,ENOVAS SAVUNMA TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://www.enovas.com.tr
ODTU TEKNOKENT,,,Ankara,ERC GRUP MÜHENDİSLİK DANIŞMANLIK VE AR-GE HİZMETLERİ A.Ş.,,http://www.erc-grup.com.tr
ODTU TEKNOKENT,,,Ankara,Ergcell Enerji Teknolojileri  Anonim Şirketi,,http://www.ergcell.com.tr
ODTU TEKNOKENT,,,Ankara,Erik Games Yazılım Oyun Teknolojileri Ticaret Anonim Şirketi,,http://www.erikgames.com
ODTU TEKNOKENT,,,Ankara,ERL TEKNOLOJİ A.Ş.,,http://
ODTU TEKNOKENT,,,Ankara,ESEN SİSTEM ENTEGRASYON VE MÜHENDİSLİK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.esensi.com.tr
ODTU TEKNOKENT,,,Ankara,ESRİ BİLGİ SİSTEMLERİ MÜHENDİSLİK VE EĞİTİM LTD. ŞTİ.,,http://www.esriturkey.com.tr
ODTU TEKNOKENT,,,Ankara,ETA ELEKTRONİK TASARIM SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.etaint.com
ODTU TEKNOKENT,,,Ankara,EVREKA YAZILIM DONANIM DANIŞMANLIK EĞİTİM SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://evreka.co
ODTU TEKNOKENT,,,Ankara,EYESOFT BİLİŞİM EĞİTİM YAYINCILIK İLETİŞİM VE DANIŞMANLIK ANONİM ŞİRKETİ,,http://eyesoft.com.tr
ODTU TEKNOKENT,,,Ankara,F Ray Finansal Teknolojiler ve Derecelendirme Anonim Şirketi,,http://www.f-rayscoring.com
ODTU TEKNOKENT,,,Ankara,FAF Teknoloji Araştırma ve Geliştirme Anonim Şirketi,,http://
ODTU TEKNOKENT,,,Ankara,Fame Kriptosistem Tasarım Analiz Test Üretim Danışmanlık İthalat ve İhracat Limited Şirketi,,http://www.famecrypt.com.tr
ODTU TEKNOKENT,,,Ankara,FARMDROBE TEKNOLOJİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://farmdrobe.com
ODTU TEKNOKENT,,,Ankara,FARMLABS TARIM TEKNOLOJİLERİ VE ARGE ANONİM ŞİRKETİ,,http://
ODTU TEKNOKENT,,,Ankara,FEV TR OTOMOTİV VE ENERJİ ARAŞTIRMA VE MÜHENDİSLİK LİMİTED ŞİRKETİ,,http://www.fev.com
ODTU TEKNOKENT,,,Ankara,FİBERLAST FİBER LAZER SİSTEMLERİ VE TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://www.fiberlast.com.tr
ODTU TEKNOKENT,,,Ankara,FİLKON ELEKTRONİK TİC. VE PAZARLAMA LTD. ŞTİ.,,http://www.filkon-rf.com
ODTU TEKNOKENT,,,Ankara,Flux Solutions Enerji Ticaret Limited Şirketi,,http://www.flux-es.com
ODTU TEKNOKENT,,,Ankara,FORD OTOMOTİV SANAYİ A.Ş.,,http://www.fordotosan.com.tr/tr
ODTU TEKNOKENT,,,Ankara,FORENSOFT Bilgisayar Programcılık Danışmanlık Yazılım Bilgisayar Teknolojileri San. ve Tic. Ltd. Şti.,,http://
ODTU TEKNOKENT,,,Ankara,FRANTİC GAMES OYUN TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://franticgames.net/
ODTU TEKNOKENT,,,Ankara,FRESHDATA TEKNOLOJİ HABERLEŞME YAZILIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://
ODTU TEKNOKENT,,,Ankara,FRUMATİC Bilişim İletişim Bilgisayar Teknolojileri Sanayi Ve Ticaret Anonim Şirketi,,http://frumatic.com/en/home/
ODTU TEKNOKENT,,,Ankara,Gamebrain Yazılım Teknolojileri Ltd. Şti.,,http://www.gamebra.in
ODTU TEKNOKENT,,,Ankara,GCLAB MÜHENDİSLİK ANONİM ŞİRKETİ,,http://gclabmuhendislik.com
ODTU TEKNOKENT,,,Ankara,GDY PİKSEL YAZILIM REKLAM BİLİŞİM ÜRÜNLERİ VE HİZMETLERİ TİCARET ANONİM ŞİRKETİ,,http://www.pixofun.com
ODTU TEKNOKENT,,,Ankara,GEODESTEK ZEMAR ZEMİN ARAŞTIRMA PROJE MÜŞ. YAZ. LAB. BİLG. SİS. ENR. İNŞ. TUR. İTH. İHR. TİC. VE SAN. LTD. ŞTİ.,,http://www.geodestek.com
ODTU TEKNOKENT,,,Ankara,GEOSYS BİLİŞİM SİSTEMLERİ ANONİM ŞİRKETİ,,http://www.geosys.com.tr
ODTU TEKNOKENT,,,Ankara,GEOTAYF MÜHENDİSLİK LİMİTED ŞİRKETİ,,http://www.geotayf.com.tr
ODTU TEKNOKENT,,,Ankara,Gevher Medikal Mühendislik Ve ARGE Danışmanlık Ticaret Limited Şirketi,,http://yaskay.wixsite.com/physiotech
ODTU TEKNOKENT,,,Ankara,GFDS 3D ANİMASYON YAZILIM İTHALAT İHRACAT PAZARLAMA VE TİCARET ANONİM ŞİRKETİ,,http://www.gfds-inc.com
ODTU TEKNOKENT,,,Ankara,GSATCOM UZAY TEKNOLOJİLERİ ANONİM ŞİRKETİ,,http://www.gsatcom.com
ODTU TEKNOKENT,,,Ankara,Gte Karbon Sürdürülebilir Enerji Eğitim Danışmanlık ve Tic. A.Ş.,,http://www.gte.com.tr
ODTU TEKNOKENT,,,Ankara,GUİ BİLİŞİM DANIŞMANLIK VE EĞİTİM LİMİTED ŞİRKETİ,,http://www.gui.com.tr
ODTU TEKNOKENT,,,Ankara,Güven Future Sağlık Teknolojileri Anonim Şirketi,,http://www.guvenfuture.com
ODTU TEKNOKENT,,,Ankara,HALICI BİLGİ İŞLEM SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.halici.com.tr
ODTU TEKNOKENT,,,Ankara,HASER BİLGİSAYAR SİSTEMLERİ YAZILIM İNŞAAT TAAHHÜT VE MÜŞAVİRLİK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ,,http://www.haser.com
ODTU TEKNOKENT,,,Ankara,HAVELSAN HAVA ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.havelsan.com.tr
ODTU TEKNOKENT,,,Ankara,Hawk Teknoloji Donanım Yazılım ve Otomasyon Sanayi Limited Şirketi,,http://www.hawkteknoloji.com
ODTU TEKNOKENT,,,Ankara,He2 Yazılım ve Oyun Teknolojileri Ltd. Şti.,,http://he2yazilim.com
ODTU TEKNOKENT,,,Ankara,Helezon Biyoteknoloji Tanı Sanayi ve Ticaret A.Ş.,,http://
ODTU TEKNOKENT,,,Ankara,HELLO SPACE SYSTEMS TEKNOLOJİ ANONİM ŞİRKETİ,,
ODTU TEKNOKENT,,,Ankara,HEMOSOFT BİLİŞİM VE EĞİTİM HİZMETLERİ ANONİM ŞİRKETİ,,http://www.hemosoft.com.tr
ODTU TEKNOKENT,,,Ankara,HERCULES BİYOMEDİKAL ELEKTRİK ELEKTRONİK ARGE TİCARET ANONİM ŞİRKETİ,,http://neurocess.co
ODTU TEKNOKENT,,,Ankara,HEY TEKNOLOJİ YAZILIM DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.heyteknoloji.com
ODTU TEKNOKENT,,,Ankara,HG MEKANİK AR-GE MÜHENDİSLİK YAZILIM DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,,http://www.hgmekanik.com.tr
ODTU TEKNOKENT,,,Ankara,Hidrofil Mühendislik A.Ş.,,http://www.hidrofil.com.tr
ODTU TEKNOKENT,,,Ankara,HİDROMOD ARGE VE YAZILIM LİMİTED ŞİRKETİ,,http://www.hidromod.com.tr/
ODTU TEKNOKENT,,,Ankara,HİDROSAF YAZILIM BİLİŞİM DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ,,http://www.hidrosaf.com
ODTU TEKNOKENT,,,Ankara,HİSTOCAN TEKNOLOJİ YAZILIM LİMİTED ŞİRKETİ,,
ODTU TEKNOKENT,,,Ankara,HTM Tasarım Makine Sanayi ve Ticaret Anonim Şirketi,,http://www.htmdesign.com.tr
ODTU TEKNOKENT,,,Ankara,Hypsus Mühendislik ve Süspansiyon Sistemleri A.Ş.,,http://www.hypsus.com.tr
ODTU TEKNOKENT,,,Ankara,Icotec Mühendislik İnşaat Araştırma Geliştirme Yazılım Limited Şirketi,,http://www.icotec.com.tr
ODTU TEKNOKENT,,,Ankara,ICTERRA BİLGİ VE İLETİŞİM TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,,http://www.icterra.com
ODTU TEKNOKENT,,,Ankara,IGDEAS ENERJİ VE SAVUNMA TEKNOLOJİLERİ TİCARET ANONİM ŞİRKETİ,,http://WWW.IGDEAS.COM.TR
ODTU TEKNOKENT,,,Ankara,Inavitas Enerji Anonim Şirketi,,http://
ODTU TEKNOKENT,,,Ankara,Infera Teknoloji ve Bilişim Hizmetleri Anonim Şirketi,,http://
ODTU TEKNOKENT,,,Ankara,Insider (SOSYO  PLUS BİLGİ BİLİŞİM TEKNOLOJİLERİ VE DANIŞMANLIK HİZMETLERİ A.Ş.),,http://useinsider.com
